code_param_id	code_param	method_id	method num_stripes_id   num_stripes	bandwidth   max_load    max_load_max    max_load_min
a   (6,3,3)     a   RDPM    a   5000    17444.96    232.36   253    213
a   (6,3,3)     b   BWPM    a   5000    5107.2      97.44    103    94
a   (6,3,3)     c   BTPM    a   5000    5113.88     65.4     68     63
a   (6,3,3)     a   RDPM    b   10000   34931.24    423.0    453    410
a   (6,3,3)     b   BWPM    b   10000   8946.0      150.32   166    137
a   (6,3,3)     c   BTPM    b   10000   8951.52     107.44   111    102
a   (6,3,3)     a   RDPM    c   15000   52401.2     615.76   655    583
a   (6,3,3)     b   BWPM    c   15000   12675.8     210.4    226    200
a   (6,3,3)     c   BTPM    c   15000   12687.76    146.64   150    143
a   (6,3,3)     a   RDPM    d   20000   69876.2     810.76   876    779
a   (6,3,3)     b   BWPM    d   20000   16181.2     256.32   271    247
a   (6,3,3)     c   BTPM    d   20000   16195.16    187.6    191    184
